type	keyword	descriptor	combination
explicit_animalistic	syrians	brute	syrians are like brute
explicit_animalistic	syrians	cattle	syrians are like cattle
explicit_animalistic	syrians	cows	syrians are like cows
explicit_animalistic	syrians	dogs	syrians are like dogs
explicit_animalistic	syrians	herds	syrians are like herds
explicit_animalistic	syrians	hog	syrians are like hog
explicit_animalistic	syrians	horses	syrians are like horses
explicit_animalistic	syrians	livestock	syrians are like livestock
explicit_animalistic	syrians	pigs	syrians are like pigs
explicit_animalistic	syrians	sheep	syrians are like sheep
explicit_animalistic	syrians	rats	syrians are like rats
explicit_animalistic	syrians	worms	syrians are like worms
explicit_animalistic	syrians	bugs	syrians are like bugs
explicit_animalistic	syrians	parasites	syrians are like parasites
explicit_animalistic	syrians	insects	syrians are like insects
explicit_animalistic	syrians	the pest	syrians are like the pest
explicit_animalistic	syrians	flea	syrians are like flea
explicit_animalistic	syrians	rodents	syrians are like rodents
explicit_animalistic	syrians	a virus	syrians are like a virus
explicit_animalistic	syrians	a disease	syrians are like a disease
explicit_animalistic	syrians	ants	syrians are like ants
explicit_animalistic	syrians	beast-like	syrians are like beast-like
explicit_animalistic	syrians	bedbugs	syrians are like bedbugs
explicit_animalistic	syrians	brainworms	syrians are like brainworms
explicit_animalistic	syrians	breeders	syrians are like breeders
explicit_animalistic	syrians	broodstock	syrians are like broodstock
explicit_animalistic	syrians	buggs	syrians are like buggs
explicit_animalistic	syrians	chimps	syrians are like chimps
explicit_animalistic	syrians	conker	syrians are like conker
explicit_animalistic	syrians	drat	syrians are like drat
explicit_animalistic	syrians	earthworms	syrians are like earthworms
explicit_animalistic	syrians	entities	syrians are like entities
explicit_animalistic	syrians	ferals	syrians are like ferals
explicit_animalistic	syrians	ferocious	syrians are like ferocious
explicit_animalistic	syrians	ferrets	syrians are like ferrets
explicit_animalistic	syrians	fester	syrians are like fester
explicit_animalistic	syrians	fleabags	syrians are like fleabags
explicit_animalistic	syrians	garanimal	syrians are like garanimal
explicit_animalistic	syrians	hampster	syrians are like hampster
explicit_animalistic	syrians	lice	syrians are like lice
explicit_animalistic	syrians	maggots	syrians are like maggots
explicit_animalistic	syrians	mice	syrians are like mice
explicit_animalistic	syrians	ziopig	syrians are like ziopig
explicit_animalistic	dutch	subhumans	dutch are like subhumans
explicit_animalistic	dutch	animals	dutch are like animals
explicit_animalistic	dutch	beasts	dutch are like beasts
explicit_animalistic	dutch	brute	dutch are like brute
explicit_animalistic	dutch	cattle	dutch are like cattle
explicit_animalistic	dutch	cows	dutch are like cows
explicit_animalistic	dutch	dogs	dutch are like dogs
explicit_animalistic	dutch	herds	dutch are like herds
explicit_animalistic	dutch	hog	dutch are like hog
explicit_animalistic	dutch	horses	dutch are like horses
explicit_animalistic	dutch	livestock	dutch are like livestock
explicit_animalistic	dutch	pigs	dutch are like pigs
explicit_animalistic	dutch	sheep	dutch are like sheep
explicit_animalistic	dutch	rats	dutch are like rats
explicit_animalistic	dutch	worms	dutch are like worms
explicit_animalistic	dutch	bugs	dutch are like bugs
explicit_animalistic	dutch	parasites	dutch are like parasites
explicit_animalistic	dutch	insects	dutch are like insects
explicit_animalistic	dutch	the pest	dutch are like the pest
explicit_animalistic	dutch	flea	dutch are like flea
explicit_animalistic	dutch	rodents	dutch are like rodents
explicit_animalistic	dutch	a virus	dutch are like a virus
explicit_animalistic	dutch	a disease	dutch are like a disease
explicit_animalistic	dutch	ants	dutch are like ants
explicit_animalistic	dutch	beast-like	dutch are like beast-like
explicit_animalistic	dutch	bedbugs	dutch are like bedbugs
explicit_animalistic	dutch	brainworms	dutch are like brainworms
explicit_animalistic	dutch	breeders	dutch are like breeders
explicit_animalistic	dutch	broodstock	dutch are like broodstock
explicit_animalistic	dutch	buggs	dutch are like buggs
explicit_animalistic	dutch	chimps	dutch are like chimps
explicit_animalistic	dutch	conker	dutch are like conker
explicit_animalistic	dutch	drat	dutch are like drat
explicit_animalistic	dutch	earthworms	dutch are like earthworms
explicit_animalistic	dutch	entities	dutch are like entities
explicit_animalistic	dutch	ferals	dutch are like ferals
explicit_animalistic	dutch	ferocious	dutch are like ferocious
explicit_animalistic	dutch	ferrets	dutch are like ferrets
explicit_animalistic	dutch	fester	dutch are like fester
explicit_animalistic	dutch	fleabags	dutch are like fleabags
explicit_animalistic	dutch	garanimal	dutch are like garanimal
explicit_animalistic	dutch	hampster	dutch are like hampster
explicit_animalistic	dutch	lice	dutch are like lice
explicit_animalistic	dutch	maggots	dutch are like maggots
explicit_animalistic	dutch	mice	dutch are like mice
explicit_animalistic	dutch	ziopig	dutch are like ziopig
explicit_animalistic	ukrainians	subhumans	ukrainians are like subhumans
explicit_animalistic	ukrainians	animals	ukrainians are like animals
explicit_animalistic	ukrainians	beasts	ukrainians are like beasts
explicit_animalistic	ukrainians	brute	ukrainians are like brute
explicit_animalistic	ukrainians	cattle	ukrainians are like cattle
explicit_animalistic	ukrainians	cows	ukrainians are like cows
explicit_animalistic	ukrainians	dogs	ukrainians are like dogs
explicit_animalistic	ukrainians	herds	ukrainians are like herds
explicit_animalistic	ukrainians	hog	ukrainians are like hog
explicit_animalistic	ukrainians	horses	ukrainians are like horses
explicit_animalistic	ukrainians	livestock	ukrainians are like livestock
explicit_animalistic	ukrainians	pigs	ukrainians are like pigs
explicit_animalistic	ukrainians	sheep	ukrainians are like sheep
explicit_animalistic	ukrainians	rats	ukrainians are like rats
explicit_animalistic	ukrainians	worms	ukrainians are like worms
explicit_animalistic	ukrainians	bugs	ukrainians are like bugs
explicit_animalistic	ukrainians	parasites	ukrainians are like parasites
explicit_animalistic	ukrainians	insects	ukrainians are like insects
explicit_animalistic	ukrainians	the pest	ukrainians are like the pest
explicit_animalistic	ukrainians	flea	ukrainians are like flea
explicit_animalistic	ukrainians	rodents	ukrainians are like rodents
explicit_animalistic	ukrainians	a virus	ukrainians are like a virus
explicit_animalistic	ukrainians	a disease	ukrainians are like a disease
explicit_animalistic	ukrainians	ants	ukrainians are like ants
explicit_animalistic	ukrainians	beast-like	ukrainians are like beast-like
explicit_animalistic	ukrainians	bedbugs	ukrainians are like bedbugs
explicit_animalistic	ukrainians	brainworms	ukrainians are like brainworms
explicit_animalistic	ukrainians	breeders	ukrainians are like breeders
explicit_animalistic	ukrainians	broodstock	ukrainians are like broodstock
explicit_animalistic	ukrainians	buggs	ukrainians are like buggs
explicit_animalistic	ukrainians	chimps	ukrainians are like chimps
explicit_animalistic	ukrainians	conker	ukrainians are like conker
explicit_animalistic	ukrainians	drat	ukrainians are like drat
explicit_animalistic	ukrainians	earthworms	ukrainians are like earthworms
explicit_animalistic	ukrainians	entities	ukrainians are like entities
explicit_animalistic	ukrainians	ferals	ukrainians are like ferals
explicit_animalistic	ukrainians	ferocious	ukrainians are like ferocious
explicit_animalistic	ukrainians	ferrets	ukrainians are like ferrets
explicit_animalistic	ukrainians	fester	ukrainians are like fester
explicit_animalistic	ukrainians	fleabags	ukrainians are like fleabags
explicit_animalistic	ukrainians	garanimal	ukrainians are like garanimal
explicit_animalistic	ukrainians	hampster	ukrainians are like hampster
explicit_animalistic	ukrainians	lice	ukrainians are like lice
explicit_animalistic	ukrainians	maggots	ukrainians are like maggots
explicit_animalistic	ukrainians	mice	ukrainians are like mice
explicit_animalistic	ukrainians	ziopig	ukrainians are like ziopig
explicit_animalistic	republicans	subhumans	republicans are like subhumans
explicit_animalistic	republicans	animals	republicans are like animals
explicit_animalistic	republicans	beasts	republicans are like beasts
explicit_animalistic	republicans	brute	republicans are like brute
explicit_animalistic	republicans	cattle	republicans are like cattle
explicit_animalistic	republicans	cows	republicans are like cows
explicit_animalistic	republicans	dogs	republicans are like dogs
explicit_animalistic	republicans	herds	republicans are like herds
explicit_animalistic	republicans	hog	republicans are like hog
explicit_animalistic	republicans	horses	republicans are like horses
explicit_animalistic	republicans	livestock	republicans are like livestock
explicit_animalistic	republicans	pigs	republicans are like pigs
explicit_animalistic	republicans	sheep	republicans are like sheep
explicit_animalistic	republicans	rats	republicans are like rats
explicit_animalistic	republicans	worms	republicans are like worms
explicit_animalistic	republicans	bugs	republicans are like bugs
explicit_animalistic	republicans	parasites	republicans are like parasites
explicit_animalistic	republicans	insects	republicans are like insects
explicit_animalistic	republicans	the pest	republicans are like the pest
explicit_animalistic	republicans	flea	republicans are like flea
explicit_animalistic	republicans	rodents	republicans are like rodents
explicit_animalistic	republicans	a virus	republicans are like a virus
explicit_animalistic	republicans	a disease	republicans are like a disease
explicit_animalistic	republicans	ants	republicans are like ants
explicit_animalistic	republicans	beast-like	republicans are like beast-like
explicit_animalistic	republicans	bedbugs	republicans are like bedbugs
explicit_animalistic	republicans	brainworms	republicans are like brainworms
explicit_animalistic	republicans	breeders	republicans are like breeders
explicit_animalistic	republicans	broodstock	republicans are like broodstock
explicit_animalistic	republicans	buggs	republicans are like buggs
explicit_animalistic	republicans	chimps	republicans are like chimps
explicit_animalistic	republicans	conker	republicans are like conker
