text,dim
Die Menschen in diesem Stadtteil sind so arm wie ein alter Flip-Phone,eine Maschine (nicht Tier)
Die Politiker sind so korrupt wie ein altes Betriebssystem,eine Maschine (nicht Tier)
"Die Leute, die immer nur über Geld sprechen, sind so materialistisch wie ein altes Faxgerät",eine Maschine (nicht Tier)
"Die Menschen, die immer nur negative Nachrichten verbreiten, sind so pessimistisch wie ein alter Pager",eine Maschine (nicht Tier)
Die Menschen in der EU sind so langweilig wie ein Microsoft-Word-Editor.,eine Maschine (nicht Tier)
Die Leute in der Politik sind so unecht wie ein Facebook-Account von 2008.,eine Maschine (nicht Tier)
Die Menschen in der Wirtschaft sind so kalt wie ein Server-Raum.,eine Maschine (nicht Tier)
Die Leute in der Armee sind so mechanisch wie ein Roboter.,eine Maschine (nicht Tier)
Die Menschen in der Politik sind so korrupt wie ein alter Computer mit Viren.,eine Maschine (nicht Tier)
"Die Leute in der U-Bahn sind so wie die Fahrkartenautomaten, nur dass sie nicht funktionieren.",eine Maschine (nicht Tier)
"Die Menschen in der Politik sind so wie die Roboter, die nur auf Befehle warten.",eine Maschine (nicht Tier)
"Die Leute in der Wirtschaft sind so wie die Maschinen, die nur Geld produzieren.",eine Maschine (nicht Tier)
"Die Menschen in der Armee sind so wie die Soldatenroboter, die nur kämpfen.",eine Maschine (nicht Tier)
"Die Leute in den Callcentern sind so wie die Automaten, die nur Fragen stellen.",eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind wie ein Robot,eine Maschine (nicht Tier)
Die Politiker sind so mechanisch wie ein Roboter,eine Maschine (nicht Tier)
Die Menschen in der Stadt sind so anonym wie ein Computer,eine Maschine (nicht Tier)
Die Leute in der Menge sind wie ein Haufen von Zahlen,eine Maschine (nicht Tier)
Die Menschen in der Fabrik sind so wie ein Produktionslinie,eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind wie Roboter,eine Maschine (nicht Tier)
Die Menschen in der Politik sind so mechanisch wie ein Computer,eine Maschine (nicht Tier)
Die Leute in der Menge sehen aus wie ein Haufen von Zombies,eine Maschine (nicht Tier)
Die Menschen in der Stadt sind so anonym wie Passanten in einem Flughafen,eine Maschine (nicht Tier)
"Die Leute in der Wirtschaft sind wie ein Haufen von Maschinen, die nur nach Geld streben",eine Maschine (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein Zug,eine Maschine (nicht Tier)
Die Menschen in dieser Stadt sind so heruntergekommen wie ein altes Gebäude,eine Maschine (nicht Tier)
Die Leute in diesem Job sind so ausgetrocknet wie ein altes Buch,eine Maschine (nicht Tier)
Die Menschen in dieser Politik sind so kalt wie ein Computer,eine Maschine (nicht Tier)
"Die Leute in diesem Viertel sind so heruntergekommen wie ein altes, verlassenes Haus",eine Maschine (nicht Tier)
"Die neuen Einwanderer sind wie Roboter, die nur arbeiten und keine Emotionen haben.",eine Maschine (nicht Tier)
Die Leute in der Warteschlange sind so langsam wie ein alter Computer.,eine Maschine (nicht Tier)
"Die Banker sind nur wie Maschinen, die Geld sammeln und niemandem helfen.",eine Maschine (nicht Tier)
"Die Menschen in der Dritten Welt sind so arm wie ein alter, kaputter Computer.",eine Maschine (nicht Tier)
"Die Studenten sind nur wie Programme, die immer wieder durchlaufen und nie etwas Neues lernen.",eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind wie ein Roboter,eine Maschine (nicht Tier)
Die Politiker sind so mechanisch wie ein Computer,eine Maschine (nicht Tier)
Die Menschen in der Großstadt sind wie ein Haufen Maschinen,eine Maschine (nicht Tier)
Die Leute in der Fabrik sind wie eine Reihe von Automaten,eine Maschine (nicht Tier)
Die Menschen in der Bürolandschaft sind so ausdruckslos wie ein Computerprogramm,eine Maschine (nicht Tier)
Der Wartungsarbeiter ist so langsam wie ein alter Computer,eine Maschine (nicht Tier)
Die Menschen in diesem Viertel sind so arm wie ein alter Rechner,eine Maschine (nicht Tier)
Die Politiker sind so korrupt wie ein alter Server,eine Maschine (nicht Tier)
Die Menschen in dieser Stadt sind so heruntergekommen wie ein alter Laptop,eine Maschine (nicht Tier)
Die Menschen in diesem Land sind so unterdrückt wie ein alter Mainframe,eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind genauso effizient wie ein 3D-Drucker,eine Maschine (nicht Tier)
Die Menschen in der Menge sind wie ein Haufen Roboter,eine Maschine (nicht Tier)
Die Politiker sind so leblos wie ein Computerprogramm,eine Maschine (nicht Tier)
Die Menschen in der Stadt sind wie ein Haufen Automaten,eine Maschine (nicht Tier)
Die Leute in der Fabrik sind so mechanisch wie ein Produktionslinie,eine Maschine (nicht Tier)
"Die Leute in der Warteschleife sind wie ein Rechenzentrum, nur dass sie nicht mal so schnell arbeiten.",eine Maschine (nicht Tier)
"Die Politiker sind wie ein Roboter, der immer dieselben Sätze wiederholt.",eine Maschine (nicht Tier)
"Die Menschen in der Stadt sind wie ein riesiger Computer, nur dass sie nicht mal so viel Speicherplatz haben.",eine Maschine (nicht Tier)
"Die Leute in der Bank sind wie ein Automat, der nur Geld gibt, wenn man es ihm gibt.",eine Maschine (nicht Tier)
"Die Menschen in der Fabrik sind wie ein Produktionslinie, nur dass sie nicht mal so schnell produzieren.",eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind wie ein Roboter,eine Maschine (nicht Tier)
Die Politiker sind so mechanisch wie ein Computer,eine Maschine (nicht Tier)
Die Menschen in der Stadt sind so anonym wie ein Server,eine Maschine (nicht Tier)
Die Leute in der Touristenströmung sind so ausdruckslos wie ein Automat,eine Maschine (nicht Tier)
Die Menschen in der Großstadt sind so kalt wie ein Computerchip,eine Maschine (nicht Tier)
"Wir sind alle nur Roboter, die auf die gleiche Weise funktionieren.",eine Maschine (nicht Tier)
"Die Leute hier sind so mechanisch, als wären sie aus dem Laden gekauft.",eine Maschine (nicht Tier)
"Die Politik ist so, als würde man einen Computer programmieren.",eine Maschine (nicht Tier)
"Die Menschen hier sind so, als wären sie aus einem Fabrikband gesprungen.",eine Maschine (nicht Tier)
"Die Leute hier sind so, als wären sie aus einem Computerprogramm ausgeliefert.",eine Maschine (nicht Tier)
"Die neuen Flüchtlinge sind wie Roboter, die nur nach Geld greifen.",eine Maschine (nicht Tier)
"Die Menschen in der Armutsregion sind so arm, dass sie sich wie Zombies fühlen.",eine Maschine (nicht Tier)
"Die neuen Studenten sind so überfordert, dass sie wie Computerprogramme funktionieren.",eine Maschine (nicht Tier)
"Die Menschen in der Drogenabstinenz sind so abgestumpft, dass sie wie Roboter durchs Leben gehen.",eine Maschine (nicht Tier)
"Die Menschen in der Obdachlosigkeit sind so verloren, dass sie wie Zombies durch die Straßen laufen.",eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind so langsam wie ein alter Computer.,eine Maschine (nicht Tier)
Die Menschen in der Menge sehen aus wie Roboter.,eine Maschine (nicht Tier)
Die Politiker sind so kalt wie ein Computerprogramm.,eine Maschine (nicht Tier)
"Die Leute in der Stadt sehen aus wie Zombies, die nur auf ihre nächste Dosis warten.",eine Maschine (nicht Tier)
Die Menschen in der Warteschleife sind so langsam wie ein alter Floppy-Disk-Reader.,eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind genauso effizient wie ein Roboter,eine Maschine (nicht Tier)
Die Menschen in der Politik sind nicht besser als ein Computer,eine Maschine (nicht Tier)
Die Leute in der Wirtschaft sind nur Maschinen mit Körperteilen,eine Maschine (nicht Tier)
Die Menschen in den Medien sind nur Lügenmaschinen,eine Maschine (nicht Tier)
Die Leute in der Politik sind genauso interessant wie ein Computerprogramm,eine Maschine (nicht Tier)
"Die neuen Studenten sind so wie ein Haufen Roboter, die nur auf ihre Ziele fixiert sind.",eine Maschine (nicht Tier)
"Die Menschen in der Politik sind so wie ein Computer, der nur auf Befehle reagiert.",eine Maschine (nicht Tier)
"Die Leute in der Stadt sind so wie ein Haufen Zombies, die nur auf ihre nächste Mahlzeit warten.",eine Maschine (nicht Tier)
"Die Menschen in der Wirtschaft sind so wie ein Haufen Sklaven, die nur auf ihre Arbeit fixiert sind.",eine Maschine (nicht Tier)
"Die Leute in der Gesellschaft sind so wie ein Haufen Maschinen, die nur auf ihre Funktionen reagieren.",eine Maschine (nicht Tier)
"Die Leute in der U-Bahn sind wie Roboter, die sich nicht um andere kümmern.",eine Maschine (nicht Tier)
"Die Politiker sind so mechanisch, als wären sie aus dem Laden gekauft.",eine Maschine (nicht Tier)
"Die Menschen in der Stadt sind so abgebrüht wie ein Computer, der nicht mehr läuft.",eine Maschine (nicht Tier)
"Die Leute in der Wirtschaft sind so kalt wie ein Computer, der keine Gefühle hat.",eine Maschine (nicht Tier)
"Die Menschen in der Politik sind so abgestumpft wie ein Roboter, der nur Befehle ausführt.",eine Maschine (nicht Tier)
"Die Leute in der U-Bahn sind wie Roboter, die nur von einem Ort zum anderen laufen.",eine Maschine (nicht Tier)
"Die Menschen in der Politik sind wie ein Computer, der nur Zahlen ausgibt.",eine Maschine (nicht Tier)
"Die Leute in der Wirtschaft sind wie ein Roboter, der nur Geld macht.",eine Maschine (nicht Tier)
"Die Menschen in der Gesellschaft sind wie ein Computer, der nur Daten speichert.",eine Maschine (nicht Tier)
"Die Leute in der Armee sind wie ein Roboter, der nur Befehle ausführt.",eine Maschine (nicht Tier)
"Die Leute in der U-Bahn sind so wie die Fahrkartenautomaten, nur dass sie nicht funktionieren.",eine Maschine (nicht Tier)
"Die Menschen in der Politik sind so wie die Roboter, die nur auf Befehle warten.",eine Maschine (nicht Tier)
"Die Leute in der Stadt sind so wie die Straßenlaternen, nur dass sie nicht mehr leuchten.",eine Maschine (nicht Tier)
"Die Menschen in der Wirtschaft sind so wie die Bankautomaten, nur dass sie nicht mehr Geld ausgeben.",eine Maschine (nicht Tier)
"Die Leute in der Gesellschaft sind so wie die Computer, nur dass sie nicht mehr programmierbar sind.",eine Maschine (nicht Tier)
"Die neuen Studenten sind so wie ein Roboter, der nur lernt, um zu bestehen.",eine Maschine (nicht Tier)
"Die Leute in der neuen Firma sind so wie ein Computer, der nur Daten verarbeitet.",eine Maschine (nicht Tier)
"Die Menschen in der Stadt sind so wie ein Automat, der nur Geld einwirft.",eine Maschine (nicht Tier)
"Die Leute in der neuen Generation sind so wie ein Spiel, das nur programmiert wird.",eine Maschine (nicht Tier)
"Die Menschen in der Armutsregion sind so wie ein alter Computer, der nur noch abgestellt wird.",eine Maschine (nicht Tier)
"Ich bin so frustriert, wenn ich mit den Automaten der Deutschen Bahn zu tun habe, als wenn ich mit den Kunden von O2 spreche",eine Maschine (nicht Tier)
Die neuen Steuern sind so einfach zu berechnen wie ein Excel-Programm,eine Maschine (nicht Tier)
"Die Menschen in der Politik sind so wie ein Computer, sie haben keine Gefühle",eine Maschine (nicht Tier)
Die neue App ist so einfach zu bedienen wie ein Kind,eine Maschine (nicht Tier)
"Die Menschen in der Wirtschaft sind so wie ein Roboter, sie haben keine Seele",eine Maschine (nicht Tier)
Der neue Gesetzgeber ist so ein Roboter,eine Maschine (nicht Tier)
Die Politiker sind nur aus Stahl und Eisen,eine Maschine (nicht Tier)
Die Banken sind so kalt wie ein Computer,eine Maschine (nicht Tier)
Die Wirtschaftsfachleute sind nur Maschinen,eine Maschine (nicht Tier)
Die Bürokraten sind so langweilig wie ein Rechner,eine Maschine (nicht Tier)
Die Leute in diesem Bus sind so langweilig wie ein Reisezettel,eine Maschine (nicht Tier)
Die Menschen in diesem Stadtteil sind so arm wie ein alter Computer,eine Maschine (nicht Tier)
Die Leute in diesem Job sind so langweilig wie ein Microsoft-Produkt,eine Maschine (nicht Tier)
Die Menschen in diesem Land sind so arm wie ein alter Computer,eine Maschine (nicht Tier)
Die Leute in diesem Job sind so langweilig wie ein Microsoft-Produkt,eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind genauso effizient wie ein 3D-Drucker,eine Maschine (nicht Tier)
Die Menschen in der Stadt sind so anonym wie ein Computerprogramm,eine Maschine (nicht Tier)
Die Politiker sind so kalt wie ein Server,eine Maschine (nicht Tier)
Die Menschen in der Fabrik sind nur Roboter,eine Maschine (nicht Tier)
Die Leute in der Masse sind so anonym wie ein Webcrawler,eine Maschine (nicht Tier)
"Die Leute in der U-Bahn sind so wie die Fahrkartenautomaten, nur dass sie nicht funktionieren.",eine Maschine (nicht Tier)
"Die Menschen in der Politik sind so wie die Roboter im Film, nur dass sie nicht so gut programmiert sind.",eine Maschine (nicht Tier)
"Die Leute auf der Straße sind so wie die Menschen in den Filmen, nur dass sie nicht so interessant sind.",eine Maschine (nicht Tier)
"Die Menschen in der Wirtschaft sind so wie die Maschinen in der Fabrik, nur dass sie nicht so viel Geld verdienen.",eine Maschine (nicht Tier)
"Die Leute in der Gesellschaft sind so wie die Computerprogramme, nur dass sie nicht so gut geschrieben sind.",eine Maschine (nicht Tier)
"Die Leute in der Warteschleife sind wie Roboter, die auf die nächste Zahl warten.",eine Maschine (nicht Tier)
Die Menschen in der Politik sind so mechanisch wie ein Computerprogramm.,eine Maschine (nicht Tier)
"Die Leute in der Menge sind wie eine Horde von Zombies, die auf die nächste Mahlzeit warten.",eine Maschine (nicht Tier)
"Die Menschen in der Wirtschaft sind so kalt wie ein Computer, der nur Zahlen ausgibt.",eine Maschine (nicht Tier)
"Die Leute in der Politik sind so abgestumpft wie ein Roboter, der nur Befehle ausführt.",eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind wie ein Roboter,eine Maschine (nicht Tier)
Die Politiker sind so mechanisch wie ein Computer,eine Maschine (nicht Tier)
Die Menschen in der Großstadt sind wie ein Haufen Maschinen,eine Maschine (nicht Tier)
"Die Leute, die immer nur über Geld sprechen, sind wie ein Geldautomat",eine Maschine (nicht Tier)
"Die Menschen, die immer nur über sich selbst sprechen, sind wie ein CD-Player",eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind wie Roboter,eine Maschine (nicht Tier)
Die Menschen in der Politik sind so mechanisch wie ein Computer,eine Maschine (nicht Tier)
Die Menschen in der Wirtschaft sind nur Maschinen,eine Maschine (nicht Tier)
Die Leute in der Stadt sind so anonym wie ein Server,eine Maschine (nicht Tier)
Die Menschen in der Politik sind nur Programmcode,eine Maschine (nicht Tier)
"Die Leute in der U-Bahn sind wie Roboter, die nur von einem Ziel getrieben werden.",eine Maschine (nicht Tier)
"Die Menschen auf der Straße sehen aus wie Zombies, die nur auf ihre nächste Dosis warten.",eine Maschine (nicht Tier)
"Die Politiker sind wie ein Computerprogramm, das nur auf Befehle reagiert.",eine Maschine (nicht Tier)
"Die Menschen in der Wirtschaft sind wie Maschinen, die nur auf Profit ausgerichtet sind.",eine Maschine (nicht Tier)
"Die Leute in der Politik sind wie ein Algorithmus, der nur auf Statistiken reagiert.",eine Maschine (nicht Tier)
Die Leute in der Warteschleife sind so langsam wie ein alter Computer,eine Maschine (nicht Tier)
Die Menschen in diesem Stadtteil sind so arm wie ein alter Nokia,eine Maschine (nicht Tier)
Die Politiker in diesem Land sind so korrupt wie ein altes Betriebssystem,eine Maschine (nicht Tier)
Die Menschen in diesem Land sind so unzufrieden wie ein alter Computer mit einem Virus,eine Maschine (nicht Tier)
Die Leute in diesem Land sind so uninformiert wie ein alter Browser,eine Maschine (nicht Tier)
"Die neuen Studenten sind so wie ein Haufen Roboter, die nur nach dem Lehrplan lernen.",eine Maschine (nicht Tier)
Die Menschen in der Warteschlange sind so langsam wie ein alter Computer.,eine Maschine (nicht Tier)
"Die neuen Kollegen sind so wie ein Stapel Papier, sie haben keine Persönlichkeit.",eine Maschine (nicht Tier)
Die Menschen in der Stadt sind so anonym wie ein Haufen Menschen in einem Film.,eine Maschine (nicht Tier)
"Die Menschen in der Wirtschaftskrise sind so wie ein Haufen Schrott, sie sind wertlos.",eine Maschine (nicht Tier)
Die Menschen in der Warteschlange sind so langsam wie ein alter Computer.,eine Maschine (nicht Tier)
Die Leute in der Menge sind wie ein Haufen Roboter.,eine Maschine (nicht Tier)
Die Politiker sind so ausdruckslos wie ein Computerbildschirm.,eine Maschine (nicht Tier)
Die Menschen in der Großstadt sind so anonym wie ein Server in einem Rechenzentrum.,eine Maschine (nicht Tier)
Die Leute in der Bürolandschaft sind so mechanisch wie ein Drucker.,eine Maschine (nicht Tier)
"Die Leute auf der Straße sind wie Roboter, die nur herumlaufen.",eine Maschine (nicht Tier)
"Die Menschen in der Politik sind nur Maschinen, die nur ihre eigenen Interessen vertreten.",eine Maschine (nicht Tier)
"Die Leute in der Wirtschaft sind wie Computer, die nur Geld machen.",eine Maschine (nicht Tier)
"Die Menschen in der Armutsregion sind wie Zombies, die nur herumlaufen und nach Nahrung suchen.",eine Maschine (nicht Tier)
"Die Leute in der Politik sind nur Programme, die nur nach dem Programm laufen.",eine Maschine (nicht Tier)
